Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_Room,Year_sold
Surrey Hills,430 Whitehorse Rd,3,h,1050000,S,Marshall,6/24/2017,10.2,3127,3,2,2,444,Boroondara,-37.81411,145.09055,Southern Metropolitan,5457,350000,2017
Taylors Lakes,2 Glover Ct,4,h,716000,S,Barry,6/24/2017,15.5,3038,4,2,2,684,Brimbank,-37.69274,144.76971,Western Metropolitan,5336,179000,2017
Templestowe,6 Annan Pl,4,h,1450000,PI,Jellis,6/24/2017,15.5,3106,4,2,2,883,Manningham,-37.76255,145.16233,Eastern Metropolitan,6202,362500,2017
Templestowe,19 Dena Ct,4,h,1860000,PI,Jellis,6/24/2017,15.5,3106,4,3,3,682,Manningham,-37.7572,145.15456,Eastern Metropolitan,6202,465000,2017
Templestowe Lower,20 Fyfe Dr,3,h,1181000,S,Jellis,6/24/2017,12.4,3107,3,1,2,656,Manningham,-37.77158,145.11816,Eastern Metropolitan,5420,393666.6667,2017
Templestowe Lower,23 Gertrude St,4,h,1352000,S,Ray,6/24/2017,12.4,3107,4,2,3,725,Manningham,-37.76472,145.10261,Eastern Metropolitan,5420,338000,2017
Thomastown,15 Charlton Pl,3,h,632500,S,Harcourts,6/24/2017,15.3,3074,3,1,2,536,Whittlesea,-37.67669,144.99197,Northern Metropolitan,7955,210833.3333,2017
Thomastown,2/4 Currajong St,3,u,460000,S,Love,6/24/2017,15.3,3074,3,1,1,340,Whittlesea,-37.67803,145.01769,Northern Metropolitan,7955,153333.3333,2017
Thomastown,18 Darebin Dr,3,h,651000,S,Harcourts,6/24/2017,15.3,3074,3,1,2,555,Whittlesea,-37.68211,145.03204,Northern Metropolitan,7955,217000,2017
Thomastown,52 The Boulevard,3,h,831000,S,Barry,6/24/2017,15.3,3074,3,1,2,651,Whittlesea,-37.67856,145.01728,Northern Metropolitan,7955,277000,2017
Thornbury,19 Alston St,3,h,1250000,PI,Jellis,6/24/2017,7,3071,3,1,2,695,Darebin,-37.75506,145.01841,Northern Metropolitan,8870,416666.6667,2017
Thornbury,243 Darebin Rd,2,h,1460000,S,Nelson,6/24/2017,7,3071,2,1,2,508,Darebin,-37.76499,145.01723,Northern Metropolitan,8870,730000,2017
Thornbury,29 Speight St,2,h,1000000,PI,Nelson,6/24/2017,7,3071,2,1,2,443,Darebin,-37.76219,145.00968,Northern Metropolitan,8870,500000,2017
Thornbury,3 Tharratt St,3,h,1420000,S,Ray,6/24/2017,7,3071,3,1,2,438,Darebin,-37.75375,145.00846,Northern Metropolitan,8870,473333.3333,2017
Toorak,6/1 Ruabon Rd,3,u,640000,PI,hockingstuart,6/24/2017,4.1,3142,3,1,1,0,Stonnington,-37.84744,145.00783,Southern Metropolitan,7217,213333.3333,2017
Travancore,1/15 Flemington St,2,t,856000,S,Nelson,6/24/2017,4.3,3032,2,1,2,326,Moonee Valley,-37.78281,144.93567,Western Metropolitan,1052,428000,2017
Vermont,41 Carinya Rd,4,h,1235000,SP,Noel,6/24/2017,17.2,3133,4,2,4,624,Whitehorse,-37.83344,145.19063,Eastern Metropolitan,4181,308750,2017
Vermont South,14 Hartland Rd,5,h,1425000,PI,McGrath,6/24/2017,17.2,3133,5,3,3,842,Whitehorse,-37.85841,145.18248,Eastern Metropolitan,4280,285000,2017
Vermont South,6 Nolan Cl,4,h,1650000,PI,Noel,6/24/2017,17.2,3133,4,2,2,1250,Whitehorse,-37.84825,145.18764,Eastern Metropolitan,4280,412500,2017
Vermont South,3 Reynella Cl,4,h,1400000,PI,Jellis,6/24/2017,17.2,3133,4,3,2,882,Whitehorse,-37.85484,145.1989,Eastern Metropolitan,4280,350000,2017
Vermont South,3 Terrara Ct,4,h,1290000,S,Ray,6/24/2017,17.2,3133,4,2,2,407,Whitehorse,-37.85028,145.18787,Eastern Metropolitan,4280,322500,2017
Viewbank,178 Graham Rd,3,h,825000,S,Barry,6/24/2017,8.9,3084,3,1,0,658,Banyule,-37.73346,145.08359,Eastern Metropolitan,2698,275000,2017
Wantirna,6 Deauville Ct,4,h,1000000,SP,Barry,6/24/2017,14.7,3152,4,2,1,722,Knox,-37.85848,145.23982,Eastern Metropolitan,5424,250000,2017
Wantirna South,11 Henry Rd,3,h,1160000,S,Ray,6/24/2017,14.7,3152,3,1,4,733,Knox,-37.87105,145.23872,Eastern Metropolitan,7082,386666.6667,2017
Wantirna South,14 Riverpark Dr,6,h,1180000,S,Ray,6/24/2017,14.7,3152,6,2,2,453,Knox,-37.87309,145.23078,Eastern Metropolitan,7082,196666.6667,2017
Watsonia North,57 Sellars St,4,h,800000,SP,Buckingham,6/24/2017,14.5,3087,4,2,3,777,Banyule,-37.69837,145.08992,Northern Metropolitan,1442,200000,2017
West Footscray,243 Essex St,2,h,749000,S,Jas,6/24/2017,6.4,3012,2,1,1,369,Maribyrnong,-37.79221,144.86408,Western Metropolitan,5058,374500,2017
West Melbourne,148 Adderley St,3,h,1370000,S,Jellis,6/24/2017,3.1,3003,3,1,0,121,Melbourne,-37.80973,144.9472,Northern Metropolitan,2230,456666.6667,2017
Wheelers Hill,7 Darvell Cl,4,h,1272000,S,Jellis,6/24/2017,16.7,3150,4,2,2,733,Monash,-37.91293,145.20079,South-Eastern Metropolitan,7392,318000,2017
Windsor,27 Hornby St,2,h,957500,S,hockingstuart,6/24/2017,4.6,3181,2,1,1,136,Stonnington,-37.85542,144.99571,Southern Metropolitan,4380,478750,2017
Windsor,16 Wrexham Rd,3,h,2080000,PI,Kay,6/24/2017,4.6,3181,3,2,2,754,Stonnington,-37.85679,145.00089,Southern Metropolitan,4380,693333.3333,2017
Yallambie,3 Sirius Ct,3,h,852000,S,Barry,6/24/2017,12.7,3085,3,2,2,629,Banyule,-37.73058,145.08705,Northern Metropolitan,1369,284000,2017
Abbotsford,1/43 Abbotsford St,2,u,505000,PI,Nelson,5/27/2017,3,3067,2,1,1,0,Yarra,-37.80206,145.00015,Northern Metropolitan,4019,252500,2017
Abbotsford,67 Yarra St,3,h,1402500,S,Jellis,5/27/2017,3,3067,3,1,1,270,Yarra,-37.8023,144.99615,Northern Metropolitan,4019,467500,2017
Aberfeldie,5 Rita St,5,h,2905000,S,Rendina,5/27/2017,7.5,3040,5,3,2,557,Moonee Valley,-37.76181,144.89327,Western Metropolitan,1543,581000,2017
Airport West,163 Halsey Rd,2,h,650000,S,Prime,5/27/2017,10.4,3042,2,1,3,374,Moonee Valley,-37.71811,144.87693,Western Metropolitan,3464,325000,2017
Airport West,127A Parer Rd,3,t,856000,S,Barry,5/27/2017,10.4,3042,3,2,1,300,Moonee Valley,-37.71917,144.87819,Western Metropolitan,3464,285333.3333,2017
Albert Park,96 Danks St,3,h,1505000,S,Cayzer,5/27/2017,3,3206,3,1,1,149,Port Phillip,-37.84587,144.94828,Southern Metropolitan,3280,501666.6667,2017
Albert Park,99 Merton St,3,h,1900000,S,hockingstuart,5/27/2017,3,3206,3,1,1,186,Port Phillip,-37.84431,144.95532,Southern Metropolitan,3280,633333.3333,2017
Albion,2/36 Selwyn St,3,u,600000,SA,Douglas,5/27/2017,10.5,3020,3,2,2,247,Brimbank,-37.77976,144.81559,Western Metropolitan,2185,200000,2017
Altona,7 Maidstone St,2,h,1030000,S,Barlow,5/27/2017,11,3018,2,1,1,743,Hobsons Bay,-37.8732,144.81331,Western Metropolitan,5301,515000,2017
Altona,70 Purnell St,3,h,1005000,S,Barlow,5/27/2017,11,3018,3,1,4,575,Hobsons Bay,-37.86715,144.80612,Western Metropolitan,5301,335000,2017
Armadale,8/74 Denbigh Rd,2,u,410000,VB,hockingstuart,5/27/2017,6.3,3143,2,1,0,1097,Stonnington,-37.85549,145.0163,Southern Metropolitan,4836,205000,2017
Armadale,5/6 St James Rd,2,u,590000,S,Jellis,5/27/2017,6.3,3143,2,1,1,903,Stonnington,-37.85963,145.02077,Southern Metropolitan,4836,295000,2017
Armadale,31A Sutherland Rd,3,h,1850000,VB,Jellis,5/27/2017,6.3,3143,3,2,2,348,Stonnington,-37.85862,145.01676,Southern Metropolitan,4836,616666.6667,2017
Ascot Vale,39 Middle St,3,h,1530000,S,Nelson,5/27/2017,4.3,3032,3,2,1,257,Moonee Valley,-37.77727,144.92655,Western Metropolitan,6567,510000,2017
Ascot Vale,30 Milton St,3,h,865000,PI,Nelson,5/27/2017,4.3,3032,3,1,0,217,Moonee Valley,-37.77391,144.92151,Western Metropolitan,6567,288333.3333,2017
Ascot Vale,13 Victory Pde,3,h,1370000,S,Nelson,5/27/2017,4.3,3032,3,2,2,566,Moonee Valley,-37.7801,144.90976,Western Metropolitan,6567,456666.6667,2017
Ascot Vale,91A Walter St,3,h,1082000,S,Nelson,5/27/2017,4.3,3032,3,2,2,254,Moonee Valley,-37.77549,144.90865,Western Metropolitan,6567,360666.6667,2017
Ashburton,55 Fakenham Rd,4,h,1972500,S,Buxton,5/27/2017,10.2,3147,4,1,1,676,Boroondara,-37.86223,145.08696,Southern Metropolitan,3052,493125,2017
Ashburton,27 Vears Rd,3,h,1775000,S,Buxton,5/27/2017,10.2,3147,3,2,2,721,Boroondara,-37.86123,145.08845,Southern Metropolitan,3052,591666.6667,2017
Aspendale,31 Mill St,4,h,1150000,PI,Buxton,5/27/2017,21.5,3195,4,2,2,599,Kingston,-38.01468,145.09789,South-Eastern Metropolitan,2824,287500,2017
Avondale Heights,24 Thompson St,4,h,835000,SP,Nelson,5/27/2017,9.5,3034,4,2,2,573,Moonee Valley,-37.76272,144.85569,Western Metropolitan,4502,208750,2017
Balwyn,1/100 Balwyn Rd,2,u,460000,PI,Barry,5/27/2017,7.9,3103,2,1,1,0,Boroondara,-37.81172,145.08175,Southern Metropolitan,5682,230000,2017
Balwyn,5/4 Raynes St,2,u,725000,VB,Noel,5/27/2017,7.9,3103,2,1,1,136,Boroondara,-37.80626,145.08776,Southern Metropolitan,5682,362500,2017
Balwyn,1/18 Weir St,2,u,602000,S,Noel,5/27/2017,7.9,3103,2,1,1,1129,Boroondara,-37.81623,145.0841,Southern Metropolitan,5682,301000,2017
Balwyn,4/229 Whitehorse Rd,2,u,830000,S,Fletchers,5/27/2017,7.9,3103,2,2,1,0,Boroondara,-37.81192,145.07506,Southern Metropolitan,5682,415000,2017
Balwyn North,2/37 Aylmer St,3,h,1300000,VB,Kay,5/27/2017,9.7,3104,3,2,2,975,Boroondara,-37.79673,145.06853,Southern Metropolitan,7809,433333.3333,2017
Balwyn North,2/10 Bolinda Rd,3,t,1330000,S,Marshall,5/27/2017,9.7,3104,3,2,1,260,Boroondara,-37.79294,145.08583,Southern Metropolitan,7809,443333.3333,2017
Balwyn North,16 Burton St,4,h,2050000,S,Jellis,5/27/2017,9.7,3104,4,3,2,526,Boroondara,-37.80365,145.09048,Southern Metropolitan,7809,512500,2017
Balwyn North,17 Cityview Rd,5,h,1940000,S,hockingstuart,5/27/2017,9.7,3104,5,2,1,629,Boroondara,-37.79238,145.07841,Southern Metropolitan,7809,388000,2017
Balwyn North,10 Columba St,3,h,1590000,S,Jellis,5/27/2017,9.7,3104,3,1,1,697,Boroondara,-37.78483,145.07477,Southern Metropolitan,7809,530000,2017
Balwyn North,2/14 Hatfield St,2,u,725000,S,Fletchers,5/27/2017,9.7,3104,2,1,1,134,Boroondara,-37.79541,145.0657,Southern Metropolitan,7809,362500,2017
Balwyn North,109 Maud St,2,h,2367000,S,Fletchers,5/27/2017,9.7,3104,2,1,2,773,Boroondara,-37.79589,145.07832,Southern Metropolitan,7809,1183500,2017
Bayswater,15 Clifford St,4,h,705000,PI,Biggin,5/27/2017,23.2,3153,4,2,4,765,Knox,-37.854,145.2565,Eastern Metropolitan,5030,176250,2017
Beaumaris,13 Bodley St,4,h,2200000,S,Ray,5/27/2017,17.3,3193,4,3,2,704,Bayside,-37.99035,145.03839,Southern Metropolitan,5366,550000,2017
Bellfield,2 Erica Ct,2,h,736500,SP,Miles,5/27/2017,8.8,3081,2,1,1,271,Banyule,-37.75329,145.04059,Eastern Metropolitan,790,368250,2017
Bellfield,124 Oriel Rd,3,h,780000,PI,Haughton,5/27/2017,8.8,3081,3,1,2,680,Banyule,-37.75255,145.03972,Eastern Metropolitan,790,260000,2017
Bentleigh,8/12 Brentwood St,2,u,420000,SP,Gary,5/27/2017,11.4,3204,2,1,1,0,Glen Eira,-37.9336,145.04509,Southern Metropolitan,6795,210000,2017
Bentleigh,191 Centre Rd,4,h,1479000,S,Gary,5/27/2017,11.4,3204,4,2,2,603,Glen Eira,-37.91655,145.02448,Southern Metropolitan,6795,369750,2017
Bentleigh,11 Lydia St,3,h,1199000,S,Woodards,5/27/2017,11.4,3204,3,1,2,383,Glen Eira,-37.91916,145.04986,Southern Metropolitan,6795,399666.6667,2017
Bentleigh,44 Yawla St,4,h,1350000,PI,hockingstuart,5/27/2017,11.4,3204,4,3,2,557,Glen Eira,-37.91389,145.02804,Southern Metropolitan,6795,337500,2017
Bentleigh East,31 Bristol St,3,h,890000,S,hockingstuart,5/27/2017,13.8,3165,3,2,1,260,Glen Eira,-37.92188,145.07266,Southern Metropolitan,10969,296666.6667,2017
Bentleigh East,52 Deakin St,4,h,1655000,S,hockingstuart,5/27/2017,13.8,3165,4,2,5,612,Glen Eira,-37.9143,145.06582,Southern Metropolitan,10969,413750,2017
Bentleigh East,81 Marlborough St,3,h,1430000,S,Buxton,5/27/2017,13.8,3165,3,2,2,614,Glen Eira,-37.91068,145.06802,Southern Metropolitan,10969,476666.6667,2017
Bentleigh East,2/10 Thana St,3,t,955000,S,hockingstuart,5/27/2017,13.8,3165,3,2,2,225,Glen Eira,-37.91425,145.08376,Southern Metropolitan,10969,318333.3333,2017
Berwick,2 Greystoke Ct,4,h,667000,S,C21,5/27/2017,35.2,3806,4,2,2,792,Casey,-38.03296,145.33439,Eastern Victoria,17093,166750,2017
Berwick,3 Thornley Dr,4,h,740000,S,Harcourts,5/27/2017,35.2,3806,4,2,2,796,Casey,-38.06022,145.35044,Eastern Victoria,17093,185000,2017
Black Rock,1/43 Iona St,3,u,1080000,S,Buxton,5/27/2017,17.3,3193,3,2,2,328,Bayside,-37.97359,145.0214,Southern Metropolitan,2866,360000,2017
Black Rock,2/59 Iona St,2,u,623500,SA,Buxton,5/27/2017,17.3,3193,2,1,1,159,Bayside,-37.97363,145.02302,Southern Metropolitan,2866,311750,2017
Blackburn South,4 Ryan Gr,4,h,1258000,S,Ray,5/27/2017,13.4,3130,4,1,2,769,Whitehorse,-37.83998,145.15198,Eastern Metropolitan,4387,314500,2017
Briar Hill,1/4 Box Rd,3,h,590000,S,Barry,5/27/2017,16.1,3088,3,1,2,392,Banyule,-37.70433,145.12184,Eastern Metropolitan,1390,196666.6667,2017
Brighton,30/49 Head St,3,t,1600000,VB,Chisholm,5/27/2017,10.5,3186,3,2,4,0,Bayside,-37.89168,144.99162,Southern Metropolitan,10579,533333.3333,2017
Brighton,36 Nepean Hwy,3,h,1211000,S,RT,5/27/2017,10.5,3186,3,2,1,343,Bayside,-37.88623,144.99858,Southern Metropolitan,10579,403666.6667,2017
Brighton,7 Stanley St,4,h,3225000,S,Biggin,5/27/2017,10.5,3186,4,3,3,803,Bayside,-37.9146,145.00535,Southern Metropolitan,10579,806250,2017
Brighton,10 Whyte St,4,h,2385000,PI,C21,5/27/2017,10.5,3186,4,3,2,373,Bayside,-37.92465,144.9992,Southern Metropolitan,10579,596250,2017
Brighton,1/18 William St,3,u,1370000,S,Hodges,5/27/2017,10.5,3186,3,1,2,0,Bayside,-37.90899,145.00046,Southern Metropolitan,10579,456666.6667,2017
Brighton East,1C Baird St,3,h,1750800,S,Purplebricks,5/27/2017,10.3,3187,3,4,2,424,Bayside,-37.92988,145.01085,Southern Metropolitan,6938,583600,2017
Brighton East,181 Dendy St,4,h,2300000,VB,Biggin,5/27/2017,10.3,3187,4,3,2,592,Bayside,-37.92173,145.01436,Southern Metropolitan,6938,575000,2017
Brighton East,15 Wallen St,4,h,1605000,S,Buxton,5/27/2017,10.3,3187,4,1,2,606,Bayside,-37.91684,145.01727,Southern Metropolitan,6938,401250,2017
Brighton East,1A Wallen St,2,h,1035000,SP,Buxton,5/27/2017,10.3,3187,2,1,1,542,Bayside,-37.91704,145.01846,Southern Metropolitan,6938,517500,2017
Broadmeadows,87 Academy Dr,3,h,505000,SP,YPA,5/27/2017,14,3047,3,1,1,546,Hume,-37.67411,144.94677,Northern Metropolitan,4294,168333.3333,2017
Brooklyn,32 Millers Rd,3,t,663000,S,Jas,5/27/2017,6.4,3012,3,2,2,244,Hobsons Bay,-37.82017,144.84904,Western Metropolitan,962,221000,2017
Brunswick,13 Blair St,2,h,860000,PI,Walshe,5/27/2017,5.2,3056,2,1,1,245,Moreland,-37.77111,144.96427,Northern Metropolitan,11918,430000,2017
Brunswick,141 Edward St,3,h,1505000,S,Jellis,5/27/2017,5.2,3056,3,1,1,349,Moreland,-37.7744,144.96753,Northern Metropolitan,11918,501666.6667,2017
Brunswick,142 Edward St,3,h,1700000,VB,Nelson,5/27/2017,5.2,3056,3,2,0,200,Moreland,-37.77494,144.9697,Northern Metropolitan,11918,566666.6667,2017
Brunswick,106 Evans St,3,h,1280000,S,Ray,5/27/2017,5.2,3056,3,1,1,439,Moreland,-37.77047,144.97005,Northern Metropolitan,11918,426666.6667,2017
Brunswick,404/9 Florence St,2,u,755000,SP,Jellis,5/27/2017,5.2,3056,2,1,0,0,Moreland,-37.76162,144.9608,Northern Metropolitan,11918,377500,2017
Brunswick,11 Heller St,5,h,2545000,S,Jellis,5/27/2017,5.2,3056,5,3,4,957,Moreland,-37.77501,144.95117,Northern Metropolitan,11918,509000,2017
Brunswick,32 Holloway Rd,3,h,1405000,SP,Nelson,5/27/2017,5.2,3056,3,2,2,401,Moreland,-37.76491,144.95253,Northern Metropolitan,11918,468333.3333,2017
Brunswick,2/90 Tinning St,2,u,460000,VB,Nelson,5/27/2017,5.2,3056,2,1,1,69,Moreland,-37.75867,144.95679,Northern Metropolitan,11918,230000,2017
Brunswick East,40 Albion St,4,h,1210000,S,Biggin,5/27/2017,4,3057,4,2,2,425,Moreland,-37.76262,144.97733,Northern Metropolitan,5533,302500,2017
Brunswick East,73 Barkly St,3,h,1265000,S,Nelson,5/27/2017,4,3057,3,1,0,161,Moreland,-37.77742,144.97388,Northern Metropolitan,5533,421666.6667,2017
Brunswick West,3 Bakers Pde,3,h,1300000,VB,Nelson,5/27/2017,5.2,3055,3,1,3,484,Moreland,-37.75416,144.94491,Northern Metropolitan,7082,433333.3333,2017
Brunswick West,2/7 Gordon St,2,u,460000,S,Ray,5/27/2017,5.2,3055,2,1,1,54,Moreland,-37.75948,144.94758,Northern Metropolitan,7082,230000,2017
Brunswick West,8/47 Murray St,1,u,263100,S,Frank,5/27/2017,5.2,3055,1,1,1,41,Moreland,-37.75953,144.94094,Northern Metropolitan,7082,263100,2017
Brunswick West,209 Union St,5,h,1075000,S,Brad,5/27/2017,5.2,3055,5,1,1,441,Moreland,-37.77242,144.94458,Northern Metropolitan,7082,215000,2017
Bulleen,2/11 Elizabeth St,4,t,950000,PI,Barry,5/27/2017,10.8,3105,4,2,2,189,Manningham,-37.76048,145.08476,Eastern Metropolitan,4480,237500,2017
Bulleen,43 Robert St,1,h,1310000,S,Jellis,5/27/2017,10.8,3105,1,1,1,604,Manningham,-37.75981,145.08599,Eastern Metropolitan,4480,1310000,2017
Bundoora,15 Bent St,3,h,714000,S,Barry,5/27/2017,12.1,3083,3,1,2,412,Banyule,-37.6993,145.06193,Northern Metropolitan,10175,238000,2017
Bundoora,16 Cranberry Pl,4,h,880000,PI,Ray,5/27/2017,12.1,3083,4,2,2,520,Whittlesea,-37.68155,145.04945,Northern Metropolitan,10175,220000,2017
Bundoora,12 Jones Ct,3,h,1405000,S,Barry,5/27/2017,12.1,3083,3,2,2,639,Whittlesea,-37.69353,145.06008,Northern Metropolitan,10175,468333.3333,2017
Burnley,2a Cherrill St,3,h,1837500,S,Jellis,5/27/2017,2.4,3121,3,2,1,93,Yarra,-37.82921,145.00826,Northern Metropolitan,438,612500,2017
Burnside Heights,12 Burke Rd,3,h,593000,S,Barry,5/27/2017,14.8,3023,4,2,2,480,Melton,-37.73321,144.75752,Western Metropolitan,1686,197666.6667,2017
Burwood,250 Burwood Hwy,3,h,1732000,S,Ray,5/27/2017,10.4,3125,3,1,0,646,Whitehorse,-37.85049,145.11687,Southern Metropolitan,5678,577333.3333,2017
Burwood,39 Leonard St,3,h,1253500,S,Buxton,5/27/2017,10.4,3125,3,1,1,583,Whitehorse,-37.85475,145.12321,Southern Metropolitan,5678,417833.3333,2017
Burwood,11 McComas Gr,7,h,1642000,S,Buxton,5/27/2017,10.4,3125,7,4,2,765,Whitehorse,-37.85103,145.11232,Southern Metropolitan,5678,234571.4286,2017
Burwood,2/277 Warrigal Rd,2,t,700000,S,Noel,5/27/2017,10.4,3125,2,1,1,148,Whitehorse,-37.84743,145.09657,Southern Metropolitan,5678,350000,2017
Burwood East,2C Ray Rd,3,t,780000,PI,Ray,5/27/2017,14.7,3151,3,2,2,306,Whitehorse,-37.85473,145.1521,Eastern Metropolitan,4048,260000,2017
Cairnlea,19 Tussock Gr,4,h,720000,S,YPA,5/27/2017,14.8,3023,4,2,2,595,Brimbank,-37.76203,144.77764,Western Metropolitan,2674,180000,2017
Camberwell,26 Oxford St,3,h,1622000,S,Buxton,5/27/2017,7.7,3124,3,2,2,446,Boroondara,-37.84473,145.09218,Southern Metropolitan,8920,540666.6667,2017
Camberwell,2/4 Tyne St,3,h,1290000,VB,Jellis,5/27/2017,7.7,3124,3,2,2,321,Boroondara,-37.84627,145.08366,Southern Metropolitan,8920,430000,2017
Canterbury,43 Matlock St,3,h,1930000,S,Marshall,5/27/2017,8.4,3126,3,2,1,359,Boroondara,-37.8279,145.07403,Southern Metropolitan,3265,643333.3333,2017
Canterbury,6 Maysia St,4,h,2408000,S,Jellis,5/27/2017,8.4,3126,4,2,2,654,Boroondara,-37.83208,145.07533,Southern Metropolitan,3265,602000,2017
Canterbury,42 Parlington St,4,h,4750000,S,Kay,5/27/2017,8.4,3126,4,3,2,967,Boroondara,-37.81792,145.06244,Southern Metropolitan,3265,1187500,2017
Canterbury,2/67 Wattle Valley Rd,2,u,645000,PI,Jellis,5/27/2017,8.4,3126,2,1,1,2207,Boroondara,-37.83201,145.08163,Southern Metropolitan,3265,322500,2017
Carlton,1003/123 Pelham St,2,u,1100000,VB,Jellis,5/27/2017,1.6,3053,2,2,2,0,Melbourne,-37.80279,144.96442,Northern Metropolitan,6786,550000,2017
Carlton North,673 Canning St,3,h,1628000,S,Nelson,5/27/2017,3.5,3054,3,1,0,216,Yarra,-37.78026,144.97554,Northern Metropolitan,3106,542666.6667,2017
Carnegie,3/51 Coorigil Rd,3,u,1042000,S,hockingstuart,5/27/2017,10.1,3163,3,2,2,0,Glen Eira,-37.89622,145.06032,Southern Metropolitan,7822,347333.3333,2017
Carnegie,42 Elimatta Rd,3,h,1450000,VB,Gary,5/27/2017,10.1,3163,3,2,2,621,Glen Eira,-37.90262,145.05709,Southern Metropolitan,7822,483333.3333,2017
Carrum Downs,38 Trafford Rd,4,h,525000,S,Harcourts,5/27/2017,34.9,3201,4,2,2,550,Frankston,-38.08981,145.17353,South-Eastern Metropolitan,8060,131250,2017
Caulfield,5/14 Briggs St,2,u,570000,S,hockingstuart,5/27/2017,8.7,3162,2,1,1,601,Glen Eira,-37.88524,145.02398,Southern Metropolitan,2379,285000,2017
Caulfield East,8/8 Tattenham St,2,u,300000,VB,Thomson,5/27/2017,8.4,3145,2,1,1,1961,Glen Eira,-37.88299,145.04711,Southern Metropolitan,608,150000,2017
Caulfield North,641 Inkerman Rd,2,h,1417500,S,Marshall,5/27/2017,7.8,3161,2,1,2,307,Glen Eira,-37.86906,145.01986,Southern Metropolitan,6923,708750,2017
Caulfield South,14 Stone St,4,h,1550000,S,hockingstuart,5/27/2017,8.7,3162,4,1,2,584,Glen Eira,-37.89694,145.02176,Southern Metropolitan,5051,387500,2017
Chadstone,2/15 Atkinson St,2,h,510000,PI,Woodards,5/27/2017,11.7,3148,2,1,2,897,Monash,-37.88321,145.09594,Southern Metropolitan,3582,255000,2017
Cheltenham,1 Dewrang St,3,h,1010000,SA,Hodges,5/27/2017,17.9,3192,3,1,2,532,Kingston,-37.95746,145.06706,Southern Metropolitan,9758,336666.6667,2017
Cheltenham,1/21 Kayden St,2,u,601000,S,Buxton,5/27/2017,17.9,3192,2,1,1,1078,Kingston,-37.95745,145.07219,Southern Metropolitan,9758,300500,2017
Cheltenham,6 Tilley St,3,h,1145000,S,Buxton,5/27/2017,17.9,3192,3,1,2,584,Kingston,-37.96911,145.07271,Southern Metropolitan,9758,381666.6667,2017
Cheltenham,37 Woodland Dr,3,h,755000,SP,Ray,5/27/2017,17.9,3192,3,1,2,350,Kingston,-37.95342,145.06026,Southern Metropolitan,9758,251666.6667,2017
Chirnside Park,2 Greenridge Ct,4,h,911982,SP,Hoskins,5/27/2017,27.1,3116,4,2,3,734,Yarra Ranges,-37.76032,145.30299,Eastern Victoria,3789,227995.5,2017
Clayton,7 Jaguar Dr,4,h,1040000,S,Buxton,5/27/2017,16.7,3168,4,2,2,735,Monash,-37.92374,145.13222,South-Eastern Metropolitan,5837,260000,2017
Clayton South,1/1 Hadkinson St,3,u,700000,SP,hockingstuart,5/27/2017,17.5,3169,3,2,2,363,Kingston,-37.93296,145.12664,South-Eastern Metropolitan,4734,233333.3333,2017
Clifton Hill,15 Caroline St,3,h,1460000,S,Nelson,5/27/2017,3.6,3068,3,1,0,192,Yarra,-37.78992,144.99845,Northern Metropolitan,2954,486666.6667,2017
Clifton Hill,8/96 Spensley St,2,u,556000,S,Nelson,5/27/2017,3.6,3068,2,1,0,0,Yarra,-37.78745,145.00061,Northern Metropolitan,2954,278000,2017
Coburg,48 Barrow St,5,h,1615000,S,Nelson,5/27/2017,6.7,3058,5,2,3,630,Moreland,-37.7532,144.97114,Northern Metropolitan,11204,323000,2017
Coburg,83 The Grove,3,h,1090000,S,Nelson,5/27/2017,6.7,3058,3,2,1,512,Moreland,-37.75236,144.97587,Northern Metropolitan,11204,363333.3333,2017
Coburg North,10 Arthur St,3,h,865000,S,Ray,5/27/2017,6.7,3058,3,2,2,677,Moreland,-37.72361,144.9837,Northern Metropolitan,3445,288333.3333,2017
Coburg North,2/4 Manly Ct,2,t,525000,VB,Raine,5/27/2017,6.7,3058,2,2,1,143,Moreland,-37.72037,144.97023,Northern Metropolitan,3445,262500,2017
Collingwood,43 Campbell St,2,h,1135000,S,Kay,5/27/2017,2,3066,2,1,0,144,Yarra,-37.80298,144.98894,Northern Metropolitan,4553,567500,2017
Collingwood,81 Easey St,2,h,900000,VB,Jellis,5/27/2017,2,3066,2,1,0,139,Yarra,-37.79812,144.98873,Northern Metropolitan,4553,450000,2017
